site,hotel_id,customer_id,package_id,package_revision_id,nights,revision_number,booked_at,arrival_on,pax,pax_adult,revenue_dkk,discount_code_id
da,2914,98047,38016,38044,2,1,2021.08.26 21:59,2021.09.30,2,2,1335,902
no,4953,320488,37344,37344,3,1,2021.08.26 22:01,2021.09.28,2,2,4729,0
da,3762,30812,33954,37330,2,2,2021.08.26 22:03,2021.09.25,2,2,1402,903
da,3802,320489,36276,37565,3,1,2021.08.26 22:03,2021.10.04,7,7,3299,0
no,4243,320490,35654,38396,3,1,2021.08.26 22:03,2021.09.27,2,2,1686,1031
da,8292,252808,38040,38164,3,1,2021.08.26 22:04,2021.09.31,5,4,1847,519
no,4662,320492,36019,38706,3,1,2021.08.26 22:07,2021.09.16,2,2,1706,0
no,7672,320493,37774,37774,2,1,2021.08.26 22:08,2021.09.02,2,2,1543,1031
da,1191,320494,38353,38628,2,1,2021.08.26 22:08,2021.09.30,4,4,3077,0
da,2194,260466,35507,38705,2,1,2021.08.26 22:13,2021.09.06,2,2,3290,519
da,995,311398,36601,36601,2,1,2021.08.26 22:14,2021.09.08,2,2,2636,519
se,3809,72938,37762,37833,2,1,2021.08.26 22:14,2021.09.05,2,2,4386,0
da,428,320495,35737,38742,2,1,2021.08.26 22:15,2021.09.19,2,2,2152,561
da,6892,319017,36177,36674,3,1,2021.08.26 22:21,2021.09.28,2,2,555,561
no,7473,269057,38563,38563,2,1,2021.08.26 22:21,2021.09.02,2,2,4278,1031
da,5713,320496,38701,38701,2,1,2021.08.26 22:23,2021.09.06,2,2,3140,1029
se,1293,300204,37026,38199,2,1,2021.08.26 22:25,2021.09.07,2,2,3697,625
da,6055,217133,37335,37335,3,1,2021.08.26 22:34,2021.09.23,3,3,3507,672
da,8322,160294,38735,38735,2,1,2021.08.26 22:37,2021.09.31,2,2,4352,519
da,1688,247583,36309,36309,2,2,2021.08.26 22:46,2021.09.19,2,2,3610,0
da,3832,268147,37057,37057,3,1,2021.08.26 22:52,2021.09.28,3,2,3914,519
se,3472,320499,37805,38438,2,1,2021.08.26 23:04,2021.09.29,2,2,2658,625
da,4728,320500,34982,38334,5,1,2021.08.26 23:08,2021.09.17,2,2,2617,519
da,4249,320501,35541,35541,2,1,2021.08.26 23:09,2021.09.29,2,2,524,519
de,7829,320261,36456,36456,6,2,2021.08.26 23:27,2021.09.05,2,2,1024,436
da,1171,320151,38737,38737,2,1,2021.08.26 23:33,2021.09.29,2,2,2300,561
se,5710,89141,38066,38132,3,1,2021.08.26 23:41,2021.09.10,2,2,3390,905
no,1617,320502,38559,38559,2,1,2021.08.26 23:47,2021.09.03,2,2,3930,0
se,3950,316384,35788,38270,2,1,2021.08.27 1:21,2021.09.27,2,2,4443,891
no,1617,320503,38559,38559,3,1,2021.08.27 1:58,2021.09.28,2,2,3570,1030
se,6828,190959,35626,35885,2,1,2021.08.27 7:31,2021.09.05,2,2,4047,625
se,1293,1413,37026,38199,2,1,2021.08.27 8:00,2021.09.29,2,2,1313,891
se,8006,320506,38714,38714,2,1,2021.08.27 8:02,2021.09.23,2,2,1943,1114
da,1688,320308,36309,36309,2,2,2021.08.27 8:11,2021.09.15,2,2,4640,519
da,3854,54263,36279,38684,2,1,2021.08.27 8:17,2021.09.01,3,3,2736,519
da,1370,24753,37076,38203,3,1,2021.08.27 8:19,2021.09.16,9,9,3746,901
da,843,320394,36139,37917,3,2,2021.08.27 8:22,2021.09.19,2,2,3742,519
da,357,320508,38736,38736,2,1,2021.08.27 8:34,2021.09.27,2,2,3490,519
da,357,320510,35576,35576,2,1,2021.08.27 8:41,2021.09.24,5,4,4233,0
da,5866,12039,35870,35870,4,1,2021.08.27 8:46,2021.12.02,2,2,2984,901
se,8006,320511,38714,38714,2,1,2021.08.27 8:48,2021.09.17,2,2,3284,625
se,8231,320512,37596,38168,2,1,2021.08.27 8:51,2021.09.11,2,2,3737,906
da,5437,3369,38349,38655,2,3,2021.08.27 8:55,2021.09.06,2,2,1445,561
da,4148,47733,35297,38733,2,1,2021.08.27 9:01,2021.11.26,2,2,3039,561
da,1222,32927,33874,35927,3,1,2021.08.27 9:02,2021.09.08,2,2,3633,561
da,1187,38006,37951,37954,2,3,2021.08.27 9:02,2021.09.04,2,2,3341,1029
da,3894,123904,34064,38404,2,1,2021.08.27 9:06,2021.09.03,2,2,2043,901
da,3894,320513,34064,38404,2,1,2021.08.27 9:06,2021.09.30,2,2,906,519
da,958,320514,35831,38366,3,1,2021.08.27 9:07,2021.09.20,2,2,3837,133
no,6729,251147,37555,38128,2,2,2021.08.27 9:08,2021.09.03,4,4,2153,1031
da,996,81376,36625,36625,2,2,2021.08.27 9:11,2021.09.26,2,2,1381,1029
da,7516,186683,35263,37987,4,1,2021.08.27 9:11,2021.09.16,2,2,4606,519
da,968,225913,38082,38100,2,1,2021.08.27 9:13,2021.09.04,2,2,4389,0
da,3569,320516,35332,37249,2,1,2021.08.27 9:15,2021.09.17,2,2,2469,0
se,3440,320518,37416,37417,3,1,2021.08.27 9:17,2021.09.29,2,2,2760,625
se,2773,281689,36249,38235,2,1,2021.08.27 9:19,2021.09.09,2,2,2108,287
da,995,217027,36601,36601,2,1,2021.08.27 9:22,2021.09.06,2,2,4384,672
da,311,320520,36115,36115,2,1,2021.08.27 9:22,2021.09.16,2,2,657,133
se,2125,316199,36678,37032,2,3,2021.08.27 9:28,2021.09.28,4,2,2297,625
de,2464,320523,38478,38478,2,1,2021.08.27 9:28,2021.09.31,2,2,967,1239
da,3061,258579,36798,37362,2,1,2021.08.27 9:30,2021.09.30,2,2,2597,0
da,843,10046,36140,36140,3,2,2021.08.27 9:31,2021.09.18,3,3,4322,0
de,958,320524,35831,38366,3,1,2021.08.27 9:34,2021.09.26,2,2,4851,0
da,648,320525,37391,38679,2,1,2021.08.27 9:35,2021.09.02,2,2,2621,519
da,7516,320123,35263,37987,3,2,2021.08.27 9:40,2021.09.04,2,2,4740,1313
da,492,52921,37638,37795,3,1,2021.08.27 9:43,2021.09.02,2,2,2758,901
da,3495,313794,36314,36314,2,2,2021.08.27 9:43,2021.09.14,2,2,3977,0
da,5437,282420,38349,38655,2,2,2021.08.27 9:44,2021.09.31,2,2,3437,672
de,509,320527,37983,37983,3,1,2021.08.27 9:45,2021.09.02,2,2,4454,910
de,357,193936,38736,38736,3,1,2021.08.27 9:46,2021.09.05,2,2,2883,1258
de,1171,320231,38737,38737,3,4,2021.08.27 9:46,2021.09.02,2,2,4172,897
da,1456,314286,36527,37298,2,1,2021.08.27 9:47,2021.09.08,2,2,2294,0
de,5405,320530,36318,36318,3,1,2021.08.27 9:48,2021.09.04,2,2,3688,1033
da,301,205527,36117,38569,5,1,2021.08.27 9:48,2021.09.29,2,2,1904,0
da,3569,42706,35332,37249,2,1,2021.08.27 9:49,2021.09.29,2,2,3392,902
da,1191,320531,38353,38628,2,1,2021.08.27 9:51,2021.09.05,2,2,4091,145
da,3809,270750,37762,37833,2,1,2021.08.27 9:52,2021.09.09,2,2,1390,672
se,3778,320532,35837,38259,2,1,2021.08.27 9:54,2021.09.05,2,2,1643,625
da,314,320533,38612,38612,3,1,2021.08.27 9:56,2021.09.11,2,2,990,561
da,1293,320534,37026,38199,2,1,2021.08.27 9:57,2021.09.29,4,2,2364,58
se,4560,320535,37902,38665,2,1,2021.08.27 9:58,2021.09.30,2,2,4943,0
da,893,158558,36172,38080,3,1,2021.08.27 9:58,2021.09.23,2,2,1717,903
de,3776,320536,37430,37430,2,1,2021.08.27 9:59,2021.10.03,3,3,3614,1239
de,357,11325,38736,38736,3,2,2021.08.27 9:59,2021.09.15,2,2,4744,0
no,6730,320537,36340,36340,2,1,2021.08.27 10:00,2021.09.14,2,2,3247,498
da,647,320055,37388,37388,2,2,2021.08.27 10:01,2021.09.13,4,4,1517,1331
se,1370,293718,37076,38203,3,1,2021.08.27 10:04,2021.09.02,2,2,4037,1114
da,4420,147823,37195,37198,2,1,2021.08.27 10:04,2021.09.17,2,2,3534,761
da,3061,249372,36798,37362,2,1,2021.08.27 10:05,2021.09.04,2,2,4472,561
se,3472,62980,37805,38438,2,1,2021.08.27 10:05,2021.09.13,6,6,3432,0
da,304,49113,38554,38680,2,2,2021.08.27 10:06,2021.09.15,2,2,2057,672
se,1370,320540,37076,38203,3,1,2021.08.27 10:07,2021.09.02,2,2,3642,891
da,357,319406,38736,38736,4,1,2021.08.27 10:07,2021.09.02,4,4,3651,0
se,6295,26176,37099,38179,3,1,2021.08.27 10:10,2021.09.08,2,2,3447,0
se,5880,43427,38671,38671,3,1,2021.08.27 10:10,2021.09.03,4,4,514,625
se,995,24611,38715,38715,2,1,2021.08.27 10:11,2021.09.06,2,2,2884,904
da,7844,320541,36888,38003,2,1,2021.08.27 10:14,2021.09.27,3,2,2622,0
de,7690,320543,35070,35340,2,1,2021.08.27 10:15,2021.09.01,2,2,3627,1354
da,1026,320544,36754,36754,3,1,2021.08.27 10:15,2021.09.02,2,2,1707,0
da,311,44220,36115,36115,2,1,2021.08.27 10:20,2021.09.03,2,2,977,1313
da,7516,193891,35263,37987,3,1,2021.08.27 10:21,2021.09.29,2,2,4627,519
da,3873,64817,36861,36861,2,1,2021.08.27 10:21,2021.09.18,2,2,679,0
se,4596,6991,35600,38236,2,2,2021.08.27 10:22,2021.09.23,2,2,2007,1086
da,301,10936,36117,38569,3,1,2021.08.27 10:24,2021.09.09,2,2,845,901
no,2771,320546,36775,38618,2,1,2021.08.27 10:25,2021.09.12,2,2,966,0
de,658,249743,38027,38027,2,1,2021.08.27 10:27,2021.11.05,2,2,4828,1259
de,658,320548,38027,38027,5,1,2021.08.27 10:28,2021.10.01,6,6,2686,0
no,505,320546,36029,36609,2,1,2021.08.27 10:28,2021.09.14,2,2,580,0
da,4067,61552,38010,38645,2,1,2021.08.27 10:30,2021.09.28,2,2,2061,519
se,1394,320351,38696,38696,3,2,2021.08.27 10:30,2021.09.17,2,2,2964,905
da,304,320549,38554,38680,2,1,2021.08.27 10:30,2021.10.29,2,2,2019,561
se,4049,290661,37758,38144,2,1,2021.08.27 10:30,2021.09.02,3,2,2790,625
de,7821,320550,36749,36766,2,1,2021.08.27 10:31,2021.09.31,2,2,2044,436
de,658,270929,38027,38027,2,1,2021.08.27 10:32,2021.11.08,2,2,1277,1258
da,884,293098,35385,38134,2,2,2021.08.27 10:34,2021.09.20,4,4,1354,1245
se,5880,320552,38671,38671,3,1,2021.08.27 10:34,2021.09.01,2,2,3333,625
da,4101,293098,38728,38728,2,2,2021.08.27 10:36,2021.09.18,4,4,4476,1245
da,1171,320408,38737,38737,3,2,2021.08.27 10:36,2021.09.02,2,2,4385,561
da,781,189384,35471,35471,6,1,2021.08.27 10:36,2021.10.22,3,3,3152,561
da,2995,293098,35558,37354,2,2,2021.08.27 10:38,2021.09.16,4,4,943,1245
da,595,218232,36137,37804,3,1,2021.08.27 10:38,2021.09.08,2,2,1870,903
de,952,320553,33781,33781,4,1,2021.08.27 10:41,2021.09.09,1,1,4157,1277
da,830,320554,35903,38556,2,1,2021.08.27 10:42,2021.09.08,2,2,1950,561
se,6761,320556,35335,38481,2,1,2021.08.27 10:45,2021.09.10,2,2,3946,1037
da,3590,183529,35115,37711,2,1,2021.08.27 10:45,2021.09.29,3,3,1925,561
da,7762,320557,38297,38297,3,1,2021.08.27 10:47,2021.09.29,2,2,644,326
da,1124,54537,38071,38071,2,1,2021.08.27 10:47,2021.09.10,2,2,2940,1100
da,4420,320558,37195,37198,2,1,2021.08.27 10:49,2021.09.16,2,2,1697,1029
da,884,252504,35385,38134,3,1,2021.08.27 10:54,2021.09.06,2,2,4843,903
de,5111,320559,36320,36320,4,1,2021.08.27 10:55,2021.09.03,2,2,3208,1354
da,492,320459,35003,35369,7,2,2021.08.27 10:56,2021.09.31,4,2,1592,116
se,3636,143121,38720,38720,4,1,2021.08.27 10:56,2021.09.12,2,2,3856,1086
da,7730,319467,36083,37937,2,2,2021.08.27 10:58,2021.09.31,7,6,725,0
se,1810,191400,38271,38271,4,1,2021.08.27 11:00,2021.09.28,2,2,3240,625
se,1394,320561,36816,36816,2,1,2021.08.27 11:01,2021.09.09,2,2,590,720
da,1822,66454,36556,37222,3,2,2021.08.27 11:02,2021.09.07,2,2,4082,561
da,2362,319990,35458,35458,5,2,2021.08.27 11:05,2021.09.31,3,2,4380,0
no,1617,163372,38559,38559,2,1,2021.08.27 11:06,2021.09.30,2,2,3026,915
da,884,5135,35385,38134,2,1,2021.08.27 11:06,2021.09.07,2,2,3230,0
da,4420,320563,37195,37198,2,1,2021.08.27 11:07,2021.09.02,2,2,4818,561
de,5713,320564,38419,38419,2,1,2021.08.27 11:08,2021.09.02,1,1,1295,1259
da,1688,57434,36327,36327,2,1,2021.08.27 11:08,2021.09.26,2,2,4771,519
se,1303,1669,37382,37382,2,1,2021.08.27 11:08,2021.09.29,2,2,3923,1037
da,1045,264419,36280,36280,2,1,2021.08.27 11:12,2021.09.30,1,1,2059,1103
da,952,320565,33784,38557,5,1,2021.08.27 11:14,2021.09.06,2,2,845,1029
da,3615,307908,37562,37562,2,2,2021.08.27 11:15,2021.09.24,5,5,2315,519
da,1505,320566,36282,37780,2,1,2021.08.27 11:16,2021.09.30,3,2,1220,0
da,3809,320315,37762,37833,2,3,2021.08.27 11:16,2021.10.01,17,17,2979,0
da,5713,320568,38701,38701,2,1,2021.08.27 11:17,2021.09.28,2,2,3824,519
se,2127,268830,35958,38222,2,1,2021.08.27 11:18,2021.09.13,4,4,1071,307
da,7520,320570,38613,38613,2,1,2021.08.27 11:20,2021.09.28,3,3,2004,519
da,1042,840,35175,35175,2,1,2021.08.27 11:20,2021.09.08,2,2,2527,902
da,884,320571,35385,38134,3,1,2021.08.27 11:21,2021.09.09,2,2,1316,1313
se,6205,316670,37372,38183,2,3,2021.08.27 11:23,2021.09.09,2,2,3506,0
da,884,320572,35385,38134,2,1,2021.08.27 11:27,2021.09.24,6,6,2904,0
de,509,320573,37983,37983,3,1,2021.08.27 11:28,2021.09.13,2,2,4840,1281
se,6945,320574,36805,36805,3,1,2021.08.27 11:28,2021.09.12,4,4,2666,891
da,1374,320575,36258,36258,1,1,2021.08.27 11:31,2021.09.29,2,2,2212,1029
se,846,313419,38713,38713,2,2,2021.08.27 11:31,2021.09.20,20,16,3625,720
de,1071,23030,38356,38356,3,1,2021.08.27 11:34,2021.09.26,2,2,935,626
da,7370,320576,36557,36557,3,1,2021.08.27 11:34,2021.09.29,4,4,3254,0
da,7370,320576,36557,36557,2,1,2021.08.27 11:36,2021.09.29,4,4,1696,0
da,1140,258477,37494,37698,2,1,2021.08.27 11:37,2021.09.06,2,2,4769,519
da,314,199492,38612,38612,3,2,2021.08.27 11:39,2021.09.05,2,2,1641,672
se,5747,248026,35808,35808,2,1,2021.08.27 11:42,2021.09.13,4,4,3251,905
da,7516,302461,35263,37987,3,1,2021.08.27 11:44,2021.10.14,2,2,936,0
da,1109,2372,35798,36522,2,1,2021.08.27 11:51,2021.09.30,2,2,843,7
se,1394,320577,38695,38695,3,1,2021.08.27 11:52,2021.09.09,4,4,4799,0
se,5062,4999,36626,36651,2,1,2021.08.27 11:54,2021.09.31,2,2,2998,1335
se,7516,320579,35263,37987,2,1,2021.08.27 11:56,2021.09.27,2,2,1936,0
da,3762,12074,33954,37330,3,1,2021.08.27 11:58,2021.09.31,2,2,2514,0
da,648,319314,37391,38679,2,1,2021.08.27 11:59,2021.09.31,4,4,1315,519
da,1071,308165,38356,38356,3,3,2021.08.27 11:59,2021.09.06,2,2,2629,0
da,6043,320580,33818,37624,2,1,2021.08.27 12:00,2021.09.05,2,2,1744,0
de,3776,270097,37430,37430,2,1,2021.08.27 12:05,2021.10.03,2,2,4613,0
da,5713,320581,38701,38701,5,1,2021.08.27 12:07,2021.09.04,2,2,4319,1099
se,6828,272104,35626,35885,2,1,2021.08.27 12:07,2021.09.17,2,2,1839,891
de,3116,320583,38104,38104,3,1,2021.08.27 12:08,2021.09.19,2,2,4131,1239
da,7270,320584,36932,37671,2,1,2021.08.27 12:10,2021.09.16,4,4,3805,561
da,505,305329,36029,36609,2,3,2021.08.27 12:12,2021.09.29,5,4,4928,519
da,969,320585,37994,37994,3,1,2021.08.27 12:14,2021.09.28,4,4,3675,0
da,3643,320582,8819,35486,2,2,2021.08.27 12:15,2021.09.02,3,3,4361,1331
da,311,320586,36115,36115,2,1,2021.08.27 12:15,2021.09.06,2,2,509,326
da,1191,320586,38353,38628,2,1,2021.08.27 12:15,2021.09.04,2,2,4567,326
se,2125,241470,38672,38700,3,3,2021.08.27 12:18,2021.09.15,2,2,948,891
de,4687,320587,36558,36558,5,1,2021.08.27 12:18,2021.09.13,2,2,848,626
da,4101,259609,38729,38729,2,1,2021.08.27 12:20,2021.09.31,2,2,1883,519
se,7427,58847,36657,36657,2,1,2021.08.27 12:22,2021.09.18,2,2,952,1111
da,3894,320477,34064,38404,2,2,2021.08.27 12:25,2021.09.12,2,2,1208,519
da,5582,221752,38526,38526,2,1,2021.08.27 12:29,2021.09.16,4,4,3740,561
de,536,239109,35531,35531,2,3,2021.08.27 12:30,2021.11.08,4,4,824,0
da,969,320588,37994,37994,2,1,2021.08.27 12:32,2021.09.28,2,2,788,519
da,2771,198413,36775,38618,2,1,2021.08.27 12:32,2021.09.27,2,2,3781,519
da,884,320589,35385,38134,2,1,2021.08.27 12:33,2021.09.24,2,2,3479,902
de,6140,304596,37468,37468,5,1,2021.08.27 12:35,2021.09.22,2,2,4020,626
se,3649,177209,33865,37522,2,1,2021.08.27 12:36,2021.09.07,2,2,2385,0
se,4750,318420,37331,38227,2,2,2021.08.27 12:37,2021.09.15,2,2,3605,1086
da,966,291279,38061,38431,2,1,2021.08.27 12:37,2021.09.24,2,2,2243,561
da,1200,320590,36195,36195,3,1,2021.08.27 12:40,2021.09.16,2,2,4811,561
no,2921,309303,36151,36151,2,2,2021.08.27 12:40,2021.09.12,2,2,1321,0
se,8006,25491,38714,38714,2,1,2021.08.27 12:42,2021.09.23,2,2,4296,1086
da,995,12274,36601,36601,2,1,2021.08.27 12:43,2021.09.30,2,2,3532,225
da,1109,37087,35798,36522,1,1,2021.08.27 12:44,2021.09.11,2,2,1583,58
da,1374,183322,37641,37767,3,1,2021.08.27 12:45,2021.09.06,2,2,4174,561
no,1617,320591,38559,38559,2,1,2021.08.27 12:45,2021.09.27,2,2,2796,914
se,6828,304565,35626,35885,2,1,2021.08.27 12:46,2021.09.26,2,2,3802,1111
da,4560,239475,37902,38665,3,1,2021.08.27 12:51,2021.09.28,4,4,2114,561
se,6664,320594,35089,38159,2,1,2021.08.27 12:51,2021.09.04,4,4,3242,1086
da,3975,216716,36753,37572,2,1,2021.08.27 12:52,2021.09.23,3,3,3458,0
se,4016,67172,37419,37765,3,1,2021.08.27 12:53,2021.09.14,4,4,1775,891
no,3052,320595,36422,36422,2,1,2021.08.27 12:59,2021.09.02,2,2,4481,1031
da,3619,245580,36208,36208,2,1,2021.08.27 13:01,2021.09.30,2,2,4014,1029
da,2194,131130,35507,38705,2,1,2021.08.27 13:01,2021.09.12,2,2,3396,561
da,4275,111176,38647,38647,2,2,2021.08.27 13:02,2021.09.29,4,4,3150,519
se,1232,281727,38667,38667,2,1,2021.08.27 13:04,2021.09.04,2,2,2300,891
de,6417,320596,35142,35142,2,1,2021.08.27 13:07,2021.09.30,4,2,2728,1034
no,4956,320597,38562,38562,3,1,2021.08.27 13:08,2021.09.30,2,2,2726,1031
da,1109,10674,35798,36522,2,1,2021.08.27 13:11,2021.09.26,2,2,2632,903
da,7730,320598,36083,37937,2,1,2021.08.27 13:12,2021.09.30,2,2,1502,0
da,3894,246248,34064,38404,2,1,2021.08.27 13:14,2021.09.30,2,2,1016,519
da,6892,320599,36177,36674,2,1,2021.08.27 13:17,2021.09.28,2,2,4840,1331
da,1474,173994,36218,38527,2,2,2021.08.27 13:18,2021.09.30,2,2,2671,903
da,5952,263057,32644,32644,1,1,2021.08.27 13:19,2021.09.17,2,2,1693,519
de,958,320504,37982,38367,3,1,2021.08.27 13:20,2021.09.30,2,2,1856,1034
de,1042,320600,35175,35175,3,1,2021.08.27 13:20,2021.09.05,1,1,2026,0
da,5448,320601,36661,38209,2,1,2021.08.27 13:20,2021.09.29,3,2,500,1331
se,8289,320603,37728,37728,2,1,2021.08.27 13:23,2021.09.29,2,2,3786,0
da,1377,49221,36205,37300,2,1,2021.08.27 13:25,2021.09.11,2,2,1230,519
da,1474,258477,38369,38541,2,1,2021.08.27 13:25,2021.09.11,2,2,2128,1313
se,645,168192,37390,37390,2,1,2021.08.27 13:25,2021.09.13,4,4,3265,0
da,3894,18560,34064,38404,2,1,2021.08.27 13:25,2021.09.30,2,2,3456,901
da,2655,320604,36856,38653,2,1,2021.08.27 13:27,2021.09.27,2,2,898,0
da,1222,216716,33874,35927,2,1,2021.08.27 13:29,2021.09.28,2,2,2765,901
da,7730,320606,36083,37937,3,1,2021.08.27 13:30,2021.09.30,3,2,3541,0
da,884,194466,35385,38134,2,1,2021.08.27 13:31,2021.09.30,2,2,1525,0
se,2905,314273,37443,38237,2,1,2021.08.27 13:36,2021.09.16,2,2,3003,1086
se,2127,206998,35958,38222,3,2,2021.08.27 13:39,2021.09.16,2,2,3442,906
da,1822,24411,36556,37222,3,1,2021.08.27 13:48,2021.09.24,4,4,4990,0
se,610,227879,38046,38170,3,2,2021.08.27 13:48,2021.09.24,2,2,2833,1086
da,3854,11554,36279,38684,2,1,2021.08.27 13:49,2021.09.20,6,6,3563,519
da,1805,320608,38084,38084,3,1,2021.08.27 13:50,2021.09.03,2,2,2405,0
se,893,320609,36172,38080,3,1,2021.08.27 13:53,2021.09.26,4,4,3581,0
da,4420,158804,37194,37197,2,1,2021.08.27 13:53,2021.09.02,2,2,910,561
da,314,18557,36842,38604,2,1,2021.08.27 13:54,2021.09.12,4,4,2174,1029
se,4893,320611,38692,38692,3,1,2021.08.27 13:56,2021.09.16,2,2,1663,1086
da,1388,38117,36278,36278,2,2,2021.08.27 13:57,2021.09.08,2,2,3510,133
da,5437,320342,38349,38655,2,3,2021.08.27 13:59,2021.09.22,2,2,2299,561
de,3776,320612,37430,37430,2,1,2021.08.27 14:00,2021.09.27,2,2,3746,1328
da,1505,45889,36282,37780,2,1,2021.08.27 14:00,2021.09.03,3,2,2168,672
no,1675,278201,38568,38568,3,1,2021.08.27 14:02,2021.09.04,2,2,1265,1030
da,4956,46078,37839,37839,3,2,2021.08.27 14:04,2021.09.09,2,2,2908,519
se,1293,188942,37026,38199,3,1,2021.08.27 14:05,2021.09.03,2,2,873,720
se,5710,271089,38066,38132,3,1,2021.08.27 14:05,2021.09.31,2,2,2874,905
se,846,320613,36219,38060,2,1,2021.08.27 14:08,2021.09.03,2,2,1861,1086
se,610,320614,38046,38170,3,1,2021.08.27 14:08,2021.09.26,2,2,3503,1086
da,7730,299070,36083,37937,2,1,2021.08.27 14:12,2021.09.30,2,2,1589,1313
da,7730,175428,36083,37937,2,1,2021.08.27 14:12,2021.09.03,2,2,3572,1029
se,6205,320616,37372,38183,2,1,2021.08.27 14:17,2021.09.13,2,2,3220,625
da,7730,175428,36083,37937,2,1,2021.08.27 14:17,2021.09.03,2,2,2305,1029
se,4016,309076,37419,37765,2,3,2021.08.27 14:18,2021.09.29,4,4,4424,1037
da,1072,316316,36704,38499,2,2,2021.08.27 14:18,2021.09.27,2,2,2778,1100
da,3512,320617,37547,38501,3,1,2021.08.27 14:18,2021.09.16,2,2,1182,1313
de,6458,320371,36162,36162,2,2,2021.08.27 14:20,2021.09.17,2,2,1736,0
da,301,320618,36117,38569,2,1,2021.08.27 14:21,2021.09.30,2,2,2196,0
se,3636,320619,38720,38720,2,1,2021.08.27 14:21,2021.09.02,4,4,742,1113
da,3588,320509,37668,37668,2,2,2021.08.27 14:23,2021.09.29,2,2,1011,561
de,3353,320517,35399,35399,5,2,2021.08.27 14:24,2021.09.22,2,2,4572,626
da,1374,292580,37641,37767,2,1,2021.08.27 14:26,2021.09.11,2,2,2136,1331
da,1374,320621,36259,36259,2,1,2021.08.27 14:26,2021.09.24,2,2,3847,519
da,4637,320622,35796,38457,2,1,2021.08.27 14:28,2021.09.10,2,2,1073,0
se,846,320623,38713,38713,2,1,2021.08.27 14:30,2021.09.03,4,4,1051,891
se,6587,279698,37380,37380,2,1,2021.08.27 14:32,2021.09.01,2,2,1997,0
da,5691,313269,36102,37434,2,1,2021.08.27 14:33,2021.09.17,2,2,4356,519
da,846,139162,36219,38060,3,1,2021.08.27 14:41,2021.09.23,2,2,3992,0
no,1952,191967,37905,38077,2,1,2021.08.27 14:41,2021.09.03,5,4,4272,915
se,846,320624,38713,38713,3,1,2021.08.27 14:41,2021.09.01,2,2,2683,891
se,846,320625,38713,38713,2,1,2021.08.27 14:42,2021.09.02,3,2,2967,0
se,6761,65030,35335,38481,2,1,2021.08.27 14:42,2021.09.18,2,2,4351,1086
da,1047,252411,35880,35880,2,2,2021.08.27 14:43,2021.09.07,3,3,4699,903
da,5788,96953,25296,25296,2,1,2021.08.27 14:44,2021.09.09,3,3,3648,903
se,6950,26176,36621,38150,2,1,2021.08.27 14:44,2021.09.11,2,2,2326,0
da,7175,96953,36502,36502,3,1,2021.08.27 14:44,2021.09.11,3,3,2715,903
da,7890,96953,36415,36427,2,1,2021.08.27 14:45,2021.09.18,3,3,1500,903
da,3712,27903,36520,37051,2,1,2021.08.27 14:47,2021.09.29,2,2,3953,0
da,4101,62207,38728,38728,2,1,2021.08.27 14:49,2021.09.25,2,2,3371,519
se,6828,186569,35626,35885,3,1,2021.08.27 14:50,2021.09.05,4,4,1477,905
da,1191,320626,38353,38628,2,1,2021.08.27 14:51,2021.09.02,5,4,4786,902
se,6736,320627,30595,34996,2,1,2021.08.27 14:52,2021.09.11,2,2,1669,1037
da,1505,16467,36282,37780,3,1,2021.08.27 14:58,2021.09.18,2,2,1867,903
de,4221,320285,36605,36605,3,2,2021.08.27 15:00,2021.09.13,2,2,3318,0
da,314,320628,36842,38604,3,1,2021.08.27 15:03,2021.09.12,4,4,3356,0
se,8289,320629,37728,37728,2,1,2021.08.27 15:03,2021.09.05,2,2,2517,0
da,3636,320630,36169,38550,5,1,2021.08.27 15:06,2021.09.13,2,2,4114,519
de,3776,320631,37430,37430,2,1,2021.08.27 15:09,2021.11.16,2,2,868,0
se,2127,320632,35958,38222,2,1,2021.08.27 15:11,2021.09.16,2,2,4436,625
da,492,320633,37638,37795,3,1,2021.08.27 15:13,2021.09.31,3,3,2370,519
da,3840,112329,35770,36052,2,1,2021.08.27 15:14,2021.09.05,4,4,4835,0
da,2697,182613,36225,36225,2,1,2021.08.27 15:15,2021.09.29,4,4,1359,1029
da,1191,319256,38353,38628,3,1,2021.08.27 15:16,2021.09.01,2,2,693,561
da,846,139162,36219,38060,3,2,2021.08.27 15:17,2021.09.26,2,2,895,0
da,4124,4539,37063,37063,2,2,2021.08.27 15:17,2021.09.04,6,6,1629,561
da,7520,101207,38613,38613,2,1,2021.08.27 15:18,2021.09.28,2,2,887,1029
da,1109,265631,35798,36522,4,1,2021.08.27 15:19,2021.09.01,2,2,1361,0
no,1617,320635,38559,38559,2,1,2021.08.27 15:21,2021.09.29,3,2,804,1030
da,7516,272384,35263,37987,2,1,2021.08.27 15:21,2021.09.30,2,2,1632,519
se,1232,271470,37493,38192,2,1,2021.08.27 15:25,2021.09.17,8,8,2220,1086
da,1218,320636,35980,37842,4,1,2021.08.27 15:26,2021.09.27,2,2,2548,0
da,7662,143464,34992,37280,2,1,2021.08.27 15:27,2021.09.06,2,2,661,0
se,4633,320637,35791,36175,2,1,2021.08.27 15:27,2021.09.23,4,4,1005,0
da,5588,246760,38635,38635,2,1,2021.08.27 15:28,2021.09.04,20,20,1531,0
